from_city,to_city,country_from,country_to,distance_km,train_time,train_price,bus_time,bus_price,flight_time,flight_price,meta_title,meta_description,slug
Berlin,Porto,Germany,Portugal,2610,22h 15m,228,35h 47m,111,5h 28m,102,How to Get From Berlin to Porto: Budget Travel Guide,"Discover the cheapest and fastest ways to travel from Berlin (Germany) to Porto (Portugal) by train, bus, or flight. Distance: 2610 km.",how-to-get-from-berlin-to-porto
Berlin,Athens,Germany,Greece,2254,19h 17m,199,31h 3m,97,5h 0m,92,How to Get From Berlin to Athens: Budget Travel Guide,"Discover the cheapest and fastest ways to travel from Berlin (Germany) to Athens (Greece) by train, bus, or flight. Distance: 2254 km.",how-to-get-from-berlin-to-athens
Berlin,Hamburg,Germany,Germany,320,3h 9m,45,5h 15m,20,N/A (Too close),N/A,How to Get From Berlin to Hamburg: Budget Travel Guide,"Discover the cheapest and fastest ways to travel from Berlin (Germany) to Hamburg (Germany) by train, bus, or flight. Distance: 320 km.",how-to-get-from-berlin-to-hamburg
Amsterdam,London,Netherlands,United Kingdom,449,4h 14m,55,6h 59m,25,N/A (Too close),N/A,How to Get From Amsterdam to London: Budget Travel Guide,"Discover the cheapest and fastest ways to travel from Amsterdam (Netherlands) to London (United Kingdom) by train, bus, or flight. Distance: 449 km.",how-to-get-from-amsterdam-to-london
Amsterdam,Paris,Netherlands,France,538,4h 59m,62,8h 10m,29,2h 43m,40,How to Get From Amsterdam to Paris: Budget Travel Guide,"Discover the cheapest and fastest ways to travel from Amsterdam (Netherlands) to Paris (France) by train, bus, or flight. Distance: 538 km.",how-to-get-from-amsterdam-to-paris
Amsterdam,Berlin,Netherlands,Germany,722,6h 30m,77,10h 37m,36,2h 57m,46,How to Get From Amsterdam to Berlin: Budget Travel Guide,"Discover the cheapest and fastest ways to travel from Amsterdam (Netherlands) to Berlin (Germany) by train, bus, or flight. Distance: 722 km.",how-to-get-from-amsterdam-to-berlin
Amsterdam,Rome,Netherlands,Italy,1621,14h 0m,149,22h 36m,72,4h 9m,73,How to Get From Amsterdam to Rome: Budget Travel Guide,"Discover the cheapest and fastest ways to travel from Amsterdam (Netherlands) to Rome (Italy) by train, bus, or flight. Distance: 1621 km.",how-to-get-from-amsterdam-to-rome
Amsterdam,Madrid,Netherlands,Spain,1852,15h 56m,167,25h 41m,81,4h 28m,80,How to Get From Amsterdam to Madrid: Budget Travel Guide,"Discover the cheapest and fastest ways to travel from Amsterdam (Netherlands) to Madrid (Spain) by train, bus, or flight. Distance: 1852 km.",how-to-get-from-amsterdam-to-madrid
Amsterdam,Vienna,Netherlands,Austria,1172,10h 16m,113,16h 37m,54,3h 33m,59,How to Get From Amsterdam to Vienna: Budget Travel Guide,"Discover the cheapest and fastest ways to travel from Amsterdam (Netherlands) to Vienna (Austria) by train, bus, or flight. Distance: 1172 km.",how-to-get-from-amsterdam-to-vienna
Amsterdam,Prague,Netherlands,Czech Republic,891,7h 55m,90,12h 52m,43,3h 11m,51,How to Get From Amsterdam to Prague: Budget Travel Guide,"Discover the cheapest and fastest ways to travel from Amsterdam (Netherlands) to Prague (Czech Republic) by train, bus, or flight. Distance: 891 km.",how-to-get-from-amsterdam-to-prague
Amsterdam,Brussels,Netherlands,Belgium,216,2h 17m,36,3h 52m,16,N/A (Too close),N/A,How to Get From Amsterdam to Brussels: Budget Travel Guide,"Discover the cheapest and fastest ways to travel from Amsterdam (Netherlands) to Brussels (Belgium) by train, bus, or flight. Distance: 216 km.",how-to-get-from-amsterdam-to-brussels
Amsterdam,Munich,Netherlands,Germany,836,7h 28m,86,12h 8m,40,3h 6m,49,How to Get From Amsterdam to Munich: Budget Travel Guide,"Discover the cheapest and fastest ways to travel from Amsterdam (Netherlands) to Munich (Germany) by train, bus, or flight. Distance: 836 km.",how-to-get-from-amsterdam-to-munich
Amsterdam,Frankfurt,Netherlands,Germany,455,4h 17m,55,7h 3m,25,N/A (Too close),N/A,How to Get From Amsterdam to Frankfurt: Budget Travel Guide,"Discover the cheapest and fastest ways to travel from Amsterdam (Netherlands) to Frankfurt (Germany) by train, bus, or flight. Distance: 455 km.",how-to-get-from-amsterdam-to-frankfurt
Amsterdam,Zurich,Netherlands,Switzerland,767,6h 53m,80,11h 13m,38,3h 1m,47,How to Get From Amsterdam to Zurich: Budget Travel Guide,"Discover the cheapest and fastest ways to travel from Amsterdam (Netherlands) to Zurich (Switzerland) by train, bus, or flight. Distance: 767 km.",how-to-get-from-amsterdam-to-zurich
Amsterdam,Milan,Netherlands,Italy,1036,9h 7m,102,14h 48m,48,3h 22m,55,How to Get From Amsterdam to Milan: Budget Travel Guide,"Discover the cheapest and fastest ways to travel from Amsterdam (Netherlands) to Milan (Italy) by train, bus, or flight. Distance: 1036 km.",how-to-get-from-amsterdam-to-milan
Amsterdam,Barcelona,Netherlands,Spain,1548,13h 24m,143,21h 38m,69,4h 3m,70,How to Get From Amsterdam to Barcelona: Budget Travel Guide,"Discover the cheapest and fastest ways to travel from Amsterdam (Netherlands) to Barcelona (Spain) by train, bus, or flight. Distance: 1548 km.",how-to-get-from-amsterdam-to-barcelona
Amsterdam,Hannover,Netherlands,Germany,411,3h 55m,52,6h 28m,23,N/A (Too close),N/A,How to Get From Amsterdam to Hannover: Budget Travel Guide,"Discover the cheapest and fastest ways to travel from Amsterdam (Netherlands) to Hannover (Germany) by train, bus, or flight. Distance: 411 km.",how-to-get-from-amsterdam-to-hannover
Amsterdam,Lisbon,Netherlands,Portugal,2331,19h 55m,205,32h 4m,100,5h 6m,94,How to Get From Amsterdam to Lisbon: Budget Travel Guide,"Discover the cheapest and fastest ways to travel from Amsterdam (Netherlands) to Lisbon (Portugal) by train, bus, or flight. Distance: 2331 km.",how-to-get-from-amsterdam-to-lisbon
Amsterdam,Budapest,Netherlands,Hungary,1435,12h 27m,134,20h 7m,64,3h 54m,67,How to Get From Amsterdam to Budapest: Budget Travel Guide,"Discover the cheapest and fastest ways to travel from Amsterdam (Netherlands) to Budapest (Hungary) by train, bus, or flight. Distance: 1435 km.",how-to-get-from-amsterdam-to-budapest
Amsterdam,Warsaw,Netherlands,Poland,1371,11h 55m,129,19h 16m,62,3h 49m,65,How to Get From Amsterdam to Warsaw: Budget Travel Guide,"Discover the cheapest and fastest ways to travel from Amsterdam (Netherlands) to Warsaw (Poland) by train, bus, or flight. Distance: 1371 km.",how-to-get-from-amsterdam-to-warsaw
Amsterdam,Copenhagen,Netherlands,Denmark,778,6h 59m,81,11h 22m,38,3h 2m,47,How to Get From Amsterdam to Copenhagen: Budget Travel Guide,"Discover the cheapest and fastest ways to travel from Amsterdam (Netherlands) to Copenhagen (Denmark) by train, bus, or flight. Distance: 778 km.",how-to-get-from-amsterdam-to-copenhagen
Amsterdam,Stockholm,Netherlands,Sweden,1410,12h 15m,132,19h 48m,63,3h 52m,66,How to Get From Amsterdam to Stockholm: Budget Travel Guide,"Discover the cheapest and fastest ways to travel from Amsterdam (Netherlands) to Stockholm (Sweden) by train, bus, or flight. Distance: 1410 km.",how-to-get-from-amsterdam-to-stockholm
Amsterdam,Venice,Netherlands,Italy,1179,10h 19m,113,16h 43m,54,3h 34m,59,How to Get From Amsterdam to Venice: Budget Travel Guide,"Discover the cheapest and fastest ways to travel from Amsterdam (Netherlands) to Venice (Italy) by train, bus, or flight. Distance: 1179 km.",how-to-get-from-amsterdam-to-venice
Amsterdam,Florence,Netherlands,Italy,1332,11h 35m,126,18h 45m,60,3h 46m,64,How to Get From Amsterdam to Florence: Budget Travel Guide,"Discover the cheapest and fastest ways to travel from Amsterdam (Netherlands) to Florence (Italy) by train, bus, or flight. Distance: 1332 km.",how-to-get-from-amsterdam-to-florence
Amsterdam,Dublin,Netherlands,Ireland,949,8h 24m,95,13h 39m,45,3h 15m,52,How to Get From Amsterdam to Dublin: Budget Travel Guide,"Discover the cheapest and fastest ways to travel from Amsterdam (Netherlands) to Dublin (Ireland) by train, bus, or flight. Distance: 949 km.",how-to-get-from-amsterdam-to-dublin
Amsterdam,Edinburgh,Netherlands,United Kingdom,827,7h 23m,85,12h 1m,40,3h 6m,49,How to Get From Amsterdam to Edinburgh: Budget Travel Guide,"Discover the cheapest and fastest ways to travel from Amsterdam (Netherlands) to Edinburgh (United Kingdom) by train, bus, or flight. Distance: 827 km.",how-to-get-from-amsterdam-to-edinburgh
Amsterdam,Oslo,Netherlands,Norway,1143,10h 1m,110,16h 14m,53,3h 31m,58,How to Get From Amsterdam to Oslo: Budget Travel Guide,"Discover the cheapest and fastest ways to travel from Amsterdam (Netherlands) to Oslo (Norway) by train, bus, or flight. Distance: 1143 km.",how-to-get-from-amsterdam-to-oslo
Amsterdam,Helsinki,Netherlands,Finland,1882,16h 11m,170,26h 5m,82,4h 30m,80,How to Get From Amsterdam to Helsinki: Budget Travel Guide,"Discover the cheapest and fastest ways to travel from Amsterdam (Netherlands) to Helsinki (Finland) by train, bus, or flight. Distance: 1882 km.",how-to-get-from-amsterdam-to-helsinki
Amsterdam,Krakow,Netherlands,Poland,1349,11h 44m,127,18h 59m,61,3h 47m,64,How to Get From Amsterdam to Krakow: Budget Travel Guide,"Discover the cheapest and fastest ways to travel from Amsterdam (Netherlands) to Krakow (Poland) by train, bus, or flight. Distance: 1349 km.",how-to-get-from-amsterdam-to-krakow
Amsterdam,Geneva,Netherlands,Switzerland,864,7h 42m,88,12h 31m,42,3h 9m,50,How to Get From Amsterdam to Geneva: Budget Travel Guide,"Discover the cheapest and fastest ways to travel from Amsterdam (Netherlands) to Geneva (Switzerland) by train, bus, or flight. Distance: 864 km.",how-to-get-from-amsterdam-to-geneva
Amsterdam,Lyon,Netherlands,France,918,8h 9m,92,13h 14m,44,3h 13m,52,How to Get From Amsterdam to Lyon: Budget Travel Guide,"Discover the cheapest and fastest ways to travel from Amsterdam (Netherlands) to Lyon (France) by train, bus, or flight. Distance: 918 km.",how-to-get-from-amsterdam-to-lyon
Amsterdam,Marseille,Netherlands,France,1261,11h 0m,120,17h 48m,57,3h 40m,62,How to Get From Amsterdam to Marseille: Budget Travel Guide,"Discover the cheapest and fastest ways to travel from Amsterdam (Netherlands) to Marseille (France) by train, bus, or flight. Distance: 1261 km.",how-to-get-from-amsterdam-to-marseille
Amsterdam,Valencia,Netherlands,Spain,1862,16h 0m,168,25h 49m,81,4h 28m,80,How to Get From Amsterdam to Valencia: Budget Travel Guide,"Discover the cheapest and fastest ways to travel from Amsterdam (Netherlands) to Valencia (Spain) by train, bus, or flight. Distance: 1862 km.",how-to-get-from-amsterdam-to-valencia
Amsterdam,Porto,Netherlands,Portugal,2017,17h 18m,180,27h 53m,88,4h 41m,85,How to Get From Amsterdam to Porto: Budget Travel Guide,"Discover the cheapest and fastest ways to travel from Amsterdam (Netherlands) to Porto (Portugal) by train, bus, or flight. Distance: 2017 km.",how-to-get-from-amsterdam-to-porto
Amsterdam,Athens,Netherlands,Greece,2706,23h 3m,235,37h 4m,115,5h 36m,105,How to Get From Amsterdam to Athens: Budget Travel Guide,"Discover the cheapest and fastest ways to travel from Amsterdam (Netherlands) to Athens (Greece) by train, bus, or flight. Distance: 2706 km.",how-to-get-from-amsterdam-to-athens
Amsterdam,Hamburg,Netherlands,Germany,458,4h 18m,56,7h 6m,25,N/A (Too close),N/A,How to Get From Amsterdam to Hamburg: Budget Travel Guide,"Discover the cheapest and fastest ways to travel from Amsterdam (Netherlands) to Hamburg (Germany) by train, bus, or flight. Distance: 458 km.",how-to-get-from-amsterdam-to-hamburg
Rome,London,Italy,United Kingdom,1794,15h 26m,163,24h 55m,79,4h 23m,78,How to Get From Rome to London: Budget Travel Guide,"Discover the cheapest and fastest ways to travel from Rome (Italy) to London (United Kingdom) by train, bus, or flight. Distance: 1794 km.",how-to-get-from-rome-to-london
Rome,Paris,Italy,France,1383,12h 1m,130,19h 26m,62,3h 50m,65,How to Get From Rome to Paris: Budget Travel Guide,"Discover the cheapest and fastest ways to travel from Rome (Italy) to Paris (France) by train, bus, or flight. Distance: 1383 km.",how-to-get-from-rome-to-paris
Rome,Berlin,Italy,Germany,1478,12h 48m,137,20h 42m,66,3h 58m,68,How to Get From Rome to Berlin: Budget Travel Guide,"Discover the cheapest and fastest ways to travel from Rome (Italy) to Berlin (Germany) by train, bus, or flight. Distance: 1478 km.",how-to-get-from-rome-to-berlin
Rome,Amsterdam,Italy,Netherlands,1621,14h 0m,149,22h 36m,72,4h 9m,73,How to Get From Rome to Amsterdam: Budget Travel Guide,"Discover the cheapest and fastest ways to travel from Rome (Italy) to Amsterdam (Netherlands) by train, bus, or flight. Distance: 1621 km.",how-to-get-from-rome-to-amsterdam
Rome,Madrid,Italy,Spain,1710,14h 45m,156,23h 48m,75,4h 16m,75,How to Get From Rome to Madrid: Budget Travel Guide,"Discover the cheapest and fastest ways to travel from Rome (Italy) to Madrid (Spain) by train, bus, or flight. Distance: 1710 km.",how-to-get-from-rome-to-madrid
Rome,Vienna,Italy,Austria,955,8h 27m,95,13h 43m,45,3h 16m,53,How to Get From Rome to Vienna: Budget Travel Guide,"Discover the cheapest and fastest ways to travel from Rome (Italy) to Vienna (Austria) by train, bus, or flight. Distance: 955 km.",how-to-get-from-rome-to-vienna
Rome,Prague,Italy,Czech Republic,1151,10h 5m,111,16h 20m,53,3h 32m,59,How to Get From Rome to Prague: Budget Travel Guide,"Discover the cheapest and fastest ways to travel from Rome (Italy) to Prague (Czech Republic) by train, bus, or flight. Distance: 1151 km.",how-to-get-from-rome-to-prague
Rome,Brussels,Italy,Belgium,1467,12h 43m,136,20h 33m,66,3h 57m,68,How to Get From Rome to Brussels: Budget Travel Guide,"Discover the cheapest and fastest ways to travel from Rome (Italy) to Brussels (Belgium) by train, bus, or flight. Distance: 1467 km.",how-to-get-from-rome-to-brussels
Rome,Munich,Italy,Germany,870,7h 45m,89,12h 35m,42,3h 9m,50,How to Get From Rome to Munich: Budget Travel Guide,"Discover the cheapest and fastest ways to travel from Rome (Italy) to Munich (Germany) by train, bus, or flight. Distance: 870 km.",how-to-get-from-rome-to-munich
Rome,Frankfurt,Italy,Germany,1198,10h 28m,115,16h 58m,55,3h 35m,60,How to Get From Rome to Frankfurt: Budget Travel Guide,"Discover the cheapest and fastest ways to travel from Rome (Italy) to Frankfurt (Germany) by train, bus, or flight. Distance: 1198 km.",how-to-get-from-rome-to-frankfurt
Rome,Zurich,Italy,Switzerland,855,7h 37m,87,12h 24m,41,3h 8m,50,How to Get From Rome to Zurich: Budget Travel Guide,"Discover the cheapest and fastest ways to travel from Rome (Italy) to Zurich (Switzerland) by train, bus, or flight. Distance: 855 km.",how-to-get-from-rome-to-zurich
Rome,Milan,Italy,Italy,596,5h 28m,67,8h 56m,31,2h 47m,42,How to Get From Rome to Milan: Budget Travel Guide,"Discover the cheapest and fastest ways to travel from Rome (Italy) to Milan (Italy) by train, bus, or flight. Distance: 596 km.",how-to-get-from-rome-to-milan
Rome,Barcelona,Italy,Spain,1077,9h 28m,105,15h 21m,50,3h 26m,56,How to Get From Rome to Barcelona: Budget Travel Guide,"Discover the cheapest and fastest ways to travel from Rome (Italy) to Barcelona (Spain) by train, bus, or flight. Distance: 1077 km.",how-to-get-from-rome-to-barcelona
Rome,Hannover,Italy,Germany,1479,12h 49m,137,20h 43m,66,3h 58m,68,How to Get From Rome to Hannover: Budget Travel Guide,"Discover the cheapest and fastest ways to travel from Rome (Italy) to Hannover (Germany) by train, bus, or flight. Distance: 1479 km.",how-to-get-from-rome-to-hannover
Rome,Lisbon,Italy,Portugal,2334,19h 56m,206,32h 7m,100,5h 6m,94,How to Get From Rome to Lisbon: Budget Travel Guide,"Discover the cheapest and fastest ways to travel from Rome (Italy) to Lisbon (Portugal) by train, bus, or flight. Distance: 2334 km.",how-to-get-from-rome-to-lisbon
Rome,Budapest,Italy,Hungary,1011,8h 55m,100,14h 28m,47,3h 20m,54,How to Get From Rome to Budapest: Budget Travel Guide,"Discover the cheapest and fastest ways to travel from Rome (Italy) to Budapest (Hungary) by train, bus, or flight. Distance: 1011 km.",how-to-get-from-rome-to-budapest
Rome,Warsaw,Italy,Poland,1645,14h 12m,151,22h 56m,73,4h 11m,73,How to Get From Rome to Warsaw: Budget Travel Guide,"Discover the cheapest and fastest ways to travel from Rome (Italy) to Warsaw (Poland) by train, bus, or flight. Distance: 1645 km.",how-to-get-from-rome-to-warsaw
